,result,sobel_calc,hog_calc,lbp_calc,ssim_calc,gabor_calc,reblur_calc,fft_calc,optical_calc
17,3.0500054385945994,6746.2803,-10.523176,-1363.9167863179923,0.8207004832020881,-15.730704976077677,7588.82065940449,3182.270800700249,0.72924477
18,5.045613860742019,9674.936,-11.149138,-1502.7604599536148,0.6531525816888654,-11.849082524623766,4306.200346960544,3251.473841665008,1.267197
19,5.837823027495705,8807.913,-11.441854,-1502.3508245413252,0.5403326855821492,-19.228359495544645,24524.920055813134,3520.283162494164,0.82173276
20,5.683589078029477,9520.299,-11.172414,-1470.0785693288642,0.6579081443894457,-19.38185553754948,7452.622280809443,3520.6434294430587,1.5897014
21,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,3.6846654e-06
22,1.134142270061076,4902.52,-6.100155,-935.9839742217812,0.9516749296949302,-7.780263670340547,1064.1117957023162,1901.729955118728,0.52969635
23,5.392043167794694,8579.0205,-13.278956,-1433.1692154103785,0.7177883053182682,-17.621550045008867,9955.19439491722,3702.9035545003676,1.6698906
24,0.6081550673889082,2031.2037,-6.6349616,-860.3162209327452,0.9172857424867827,-0.6472466432396867,3796.218526808927,933.5635322955503,0.05123026
25,1.7988097265062166,3959.0889,-6.803638,-1086.5900791006698,0.8375704955228852,-2.724403760313498,2131.43673348429,1488.7337604277839,0.03096844
26,2.1312238523520763,1741.8375,-5.71363,-756.9504607304232,0.9783845680382827,-2.608224449669035,3147.8996060115023,1215.8215277970905,0.014341215
27,2.49733533863271,1491.3413,-5.177991,-633.2724532142544,0.9783619178886912,-3.1902049065072493,3840.7829297227654,1111.6559445015198,0.0061241216
28,1.0842334741960902,2996.8496,-7.367565,-844.9556201363478,0.9255145712278968,-3.4647387011332698,2155.30511167282,957.5062857680051,0.011842303
29,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,9.3314775e-06
30,0.1369650887275608,1733.1272,-4.51061,-673.8553257191041,0.9820566056122457,-2.1723705830532776,76.7200976287495,877.4508157268418,0.012203684
31,1.950063201585256,3435.9265,-8.490716,-980.0811190916801,0.8955668512291299,-2.917510281070278,830.1920604970619,1370.8302723509773,0.023077354
32,2.196488643907802,5786.625,-8.823462,-1146.3524763352675,0.9491437307725187,-4.111839687098869,0.0,2735.410335313835,0.0691867
33,5.1316290272632585,7643.111,-10.5968275,-1600.4418140001217,0.7646455676106377,-6.517330711586783,0.0,3179.1651131479543,0.16804366
34,0.804440901658066,2554.878,-7.47828,-893.8064667476959,0.9828802416563613,-8.503638054559412,0.0,2295.3522432616023,0.024992052
35,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,4.2793042e-07
36,3.193305073048641,10418.022,-14.3904085,-1596.795227948781,0.8229372602966945,-3.936897468157292,0.0,3148.473864035447,0.31456244
37,0.8871801961420378,4435.7725,-8.552295,-1187.6977730045637,0.9131254943191808,-1.3311430236333672,0.0,2475.3118976712385,0.004074322
38,2.937364288316373,8804.723,-12.875507,-1574.3331921801052,0.8349057546073434,-2.7672085536730893,0.0,3148.691069003501,0.042785253
39,0.1715461315532693,1060.5057,-5.882389,-647.5515423501051,0.987013661219418,-0.7296926639387096,0.0,1933.8808508858958,0.003579255
40,9.78856525331555,23693.422,-9.214222,-2841.2775295630663,0.7345679645600605,-9.866299790375907,11405.719914759196,2980.8033854711016,4.8451276
41,11.18902910205105,21729.275,-8.797463,-2646.359386024506,0.7628182913302418,-9.263197368016876,11791.637942241738,2785.3322231373822,10.097651
42,6.110441047606207,15836.6045,-7.7941203,-2363.5266023465865,0.8574362811778814,-8.74656964842201,9464.489162992832,2617.3709349786363,5.9150667
43,2.6055088321741264,12275.325,-5.4045935,-2237.347313226089,0.8818303340013706,-5.3169743626008295,6070.8385535507405,2181.4220733975726,2.2484925
44,11.20783389126195,20605.922,-8.729418,-2975.5345738203077,0.6691867307591636,-9.980857253047025,22283.81597026524,3076.4527472929635,5.2140207
45,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.5379723e-05
46,3.4888693832621147,11238.057,-7.4684215,-2068.0048355842887,0.9165494608385961,-7.404352044170113,1699.5304174431512,1991.8043679340456,3.5074248
47,8.028012574905302,16014.093,-7.5014377,-2566.2850582115775,0.8339069204570689,-4.5555178434162045,9208.158208152148,2763.630359959778,3.5152519
48,2.440425000574709,5380.662,-7.0340204,-902.3231128592462,0.8801889093029125,-9.350603433067938,0.0,2398.4712812056996,0.16657677
49,5.332341858097909,7460.5327,-13.416509,-1401.2940448028744,0.8097694219119046,-20.981616761092294,24691.585611296818,3618.026434002422,0.29822102
50,6.121131213097212,7674.587,-12.341519,-1355.7197350485092,0.6612222049866446,-22.586802175650725,36158.78420245902,3406.2420763791597,0.60356015
51,3.701440549025053,7194.5967,-9.867971,-1173.9190772791794,0.7998896473890972,-13.463466909349256,3900.7499278984806,2949.877668871115,0.3637907
52,0.0683848134561189,9836.033,-11.570846,-1319.2035475998387,0.8766481202693227,-1.674916468643794,5042.298582987723,2548.3959122539054,3.8106687
53,3.2333099227993944,5857.175,-10.426066,-1103.9343277568644,0.8709729750307517,-25.65026272648899,18313.900458394983,3159.0650992724563,0.55603725
54,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,2.1354335e-06
55,4.4030661372445685,6916.9766,-10.565912,-1194.9669451495301,0.7769897235606015,-14.767538997349643,6941.435370296262,3080.114458267573,0.57481885
56,6.823035997267424,27928.559,-13.372007,-3756.4205036177727,0.834008504509128,-26.398722042785778,0.0,3098.1743933730645,6.261827
57,0.0596657666114346,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,6.3244215e-08
58,1.397877567755998,11073.522,-9.115227,-2873.13156677518,0.9276198059245971,-1.713719843657106,0.0,2370.419287114047,0.018946517
59,1.190695993713936,10648.805,-8.238802,-2187.096248453643,0.9788488865618561,-6.876214055335239,0.0,2268.6933789601967,0.15970524
60,0.0,5090.8164,-6.4681525,-1770.465193106038,0.983361369422275,-1.3431909884658733,0.0,1931.2439336523594,0.008544394
61,5.957993714328943,29823.404,-16.448036,-3836.319069107782,0.800756700183746,-39.374156454762904,0.0,3323.03217157165,4.5123515
62,8.15131579669281,22581.533,-11.767335,-3881.1614241100565,0.7470381713060058,-35.62157589239408,0.0,3289.931253360657,3.473034
63,3.45466257449585,16821.725,-10.452516,-2831.378462869279,0.9517155184419129,-19.33475765417731,0.0,2673.8093349385513,2.1484537
64,3.748223276542661,4547.643,-6.778944,-872.2872233387349,0.9874144517668899,-0.015396229781211229,0.0,2012.8202655097268,0.0063956818
65,3.3675844800951977,10280.496,-10.592033,-1154.609024735213,0.9055277187949703,-0.01788339938450216,0.0,2598.8760591583105,0.0032670633
66,5.486476493839433,12040.785,-15.953228,-1253.1065397642772,0.8730043145276604,-0.06726893939915404,0.0,2925.3471551498237,0.026944857
67,0.0,15408.405,-18.421972,-1839.4461122848911,0.885369304452528,-0.0670790221464877,0.0,2654.444834643885,0.09191224
68,0.5151846839634677,12050.071,-9.783995,-1563.833431027742,0.9274139597711861,-3.088806149981946,0.0,2856.3372973424543,1.0462813
69,1.8100119618610964,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.1133817e-07
70,5.70994991561969,9901.727,-8.609042,-1322.9773240687082,0.8450096404847676,-0.0849529909522856,0.0,2935.3575271983987,0.02890743
71,2.72645409655603,7954.715,-7.743928,-892.9748036758932,0.9410641942574062,-0.03746196504012338,0.0,2149.3593000989545,0.0018069079
72,0.7334571279881759,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,6.0746697e-06
73,2.932464133728089,3739.3198,-13.839268,-1305.159377240956,0.8924817733944491,-5.779870728841417,6225.343364024188,2398.8543710653735,0.030720538
74,2.2849602633242587,1747.6001,-6.4176464,-758.7384266003667,0.9879140363703692,-4.643256588704029,5862.30218835697,1709.0896525112914,0.013443244
75,1.5627565240564425,1397.9841,-5.8971906,-637.4347025382286,0.9905583604409317,-6.577495438656964,4742.621351455161,1628.2324864453255,0.0037715023
76,3.989758843675768,4577.346,-9.146632,-1439.918400465804,0.8197882249354403,-8.821384294237628,5072.624373582429,2566.7036510239136,0.17987828
77,0.9868468732341028,2764.1274,-11.349962,-1161.7921500853756,0.9056516353319467,-0.7704081123532039,6225.343364024188,2244.1813310515035,0.004908968
78,1.5274972628891064,2614.6868,-7.1756406,-1025.5276690562766,0.9332812702260265,-4.469126852571424,6225.343364024188,1856.6662609650973,0.0063928715
79,0.0,2381.7087,-7.4361663,-895.2457763095003,0.9755323043332865,-2.8976410604696787,726.559407547993,1740.147397256847,0.0373268
80,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,5.6138715e-06
81,3.949955070867885,9727.9,-14.655349,-1603.425083999873,0.7978415292183861,-35.15540806703871,4305.352642287016,2940.159298276943,12.366425
82,7.836980991367106,12112.492,-16.664886,-1771.1564019024406,0.5517903358407201,-54.18386854970085,12653.75751455321,3521.9573757749645,16.229795
83,0.8455446389500182,5689.133,-11.052931,-1343.1667804111298,0.8644697655574453,-12.232658645256121,6381.56427418812,2250.4229872663377,5.4136615
84,5.472357217006953,11556.566,-16.46457,-1648.8104803160368,0.7061205845555905,-42.01717811660353,3088.5494749170175,3006.8401986781837,14.205296
85,1.0889875181038264,6847.476,-8.131072,-1131.6099151209307,0.8886910066158286,-27.681652001877854,2440.019630517603,2318.6263459125785,6.1595817
86,0.5107733416524722,6609.9595,-10.386439,-1296.779857955852,0.9056272622274909,-13.748507945562713,2967.2681230412672,2410.5758112243293,3.8937638
87,3.159853808384889,11833.158,-15.137376,-1629.4465318015193,0.724932619433425,-39.25660980506746,637.5706122422489,2994.057887401363,11.673812
88,4.445645612240339,5352.551,-10.9262495,-1539.7477066065076,0.6821005503013907,-6.392145253121734,8804.466252029833,2954.7630998911327,0.50686777
89,1.3911737736701388,1772.1295,-9.128175,-1121.92245721351,0.9168392044838383,-2.3087415317432733,1790.366996815139,2054.8667236736815,0.020815209
90,0.0,1557.6771,-5.9336777,-745.6252409890642,0.9826564761521697,-0.7590883050705478,175.11699465247148,1580.8250889246694,0.029879924
91,1.9631517383316768,2654.7483,-8.491174,-1020.7707871995553,0.9594436918347697,-3.4715003235234136,2401.063225494534,2278.6688809663883,0.1460372
92,1.728760667248164,3023.3684,-7.2608676,-1018.3874508260596,0.9586426577347648,-8.153703043884168,4397.5609270518,2230.894845070144,0.21604645
93,0.6162571920094679,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0252264e-05
94,4.212366829905289,4249.4507,-13.466604,-1422.3800476665863,0.8259842766563136,-4.039072580039192,2659.1508483090656,2767.811097802176,0.63288057
95,4.177799910880257,5605.5166,-11.780477,-1349.4850869868849,0.8410496037441183,-0.16037424427298017,155.41135913960898,2701.3676172316314,0.46439272
96,3.322353586851136,4638.8154,-8.147811,-1093.2373941646892,0.717564713799212,-1.7094927448211492,5372.256784774836,2307.665785757786,0.018063886
97,2.5483912239162736,1540.713,-5.34351,-606.7355272274733,0.9765262129959155,-6.283925944463179,2073.026634165639,1620.6594402643466,0.002445783
98,2.3343041705878496,2281.702,-7.0663137,-642.8327931896443,0.9771750960968685,-0.30058846174361314,2434.7804002892735,1707.9511353069627,0.003988179
99,0.8380262822866693,3196.538,-6.9520783,-860.5207725557821,0.8521654759901445,-1.0874619305440956,10374.765449296541,1692.390512895455,0.004960372
100,0.9169990127170852,5151.2104,-8.692041,-1052.4053401612898,0.8168800028180315,-0.7264025791829706,11570.556237840156,2263.7537765905963,0.010606517
101,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,3.0538972e-06
102,1.7798749481269769,2645.131,-5.216848,-647.6982322038559,0.9698739362860779,-3.38289033336475,801.6467742739551,1604.0886690971076,0.012619776
103,0.8994459467564249,5458.331,-5.2978086,-847.6213777389053,0.8632345984176166,-4.832132397287735,12448.877865022492,1548.043200057685,0.005343483
104,6.957785667407406,9237.819,-16.90582,-1626.1691178964136,0.5906561534703343,-49.10117813948658,35286.877518420355,3576.2572985253237,0.4802568
105,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.7689579e-06
106,2.5296199500114485,6733.024,-10.656148,-1235.4124817242216,0.8200846425795869,-25.236528317059847,0.0,2708.649698164433,0.43840176
107,0.2946927756808577,3366.7158,-5.529755,-668.46465875168,0.9183883307533275,-2.754181946315491,0.0,2115.9201585177343,0.0044652927
108,4.551528715368926,7254.0303,-16.708347,-1588.8385695217748,0.8059207930058396,-38.76605972006724,10926.38549567056,3309.8910387518786,0.8679116
109,2.6812218265057446,6679.942,-11.213713,-1330.9560473584393,0.8897020100347155,-17.957169237160784,6034.401378761609,2533.655775847538,0.44819564
110,1.301686038054437,5546.232,-8.353364,-1068.0889476068928,0.8770784283411558,-4.3906923958183475,0.0,2549.7048435959723,0.05819881
111,0.3137459398474416,5036.9307,-7.0409904,-1084.931795091286,0.9396233161638703,-16.65077665252253,0.0,2750.3792999708385,0.24221963
112,6.424120698538141,13374.174,-17.45618,-1731.246660646599,0.6521335738597362,-20.175409183824172,15730.007424307578,3705.178202348018,8.48558
113,1.2689925490360183,9243.656,-11.609572,-1441.2203162598007,0.8397552193709995,-16.83756128004901,3009.718412258726,2580.3557164157487,1.9150383
114,0.0,4160.3423,-6.9685493,-960.523815425729,0.9545423187582113,-5.823420138252587,2724.5464572692417,1786.4436368609977,0.056218274
115,7.416233088991889,13662.781,-16.291323,-1829.3785830166482,0.5866699710264277,-21.512906848171344,19673.897357978203,3625.2832079338227,5.3054247
116,0.3223829130584361,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,8.645193e-08
117,1.2183790056478925,10047.648,-11.104568,-1407.8536855795776,0.8375523415307521,-12.150955593892261,8254.815959864407,2918.6981268399654,2.956527
118,3.453030365953199,14426.884,-15.381863,-1665.8103133310226,0.69265500310443,-17.424366365898894,15864.251374854264,3891.752874780363,5.448413
119,6.622043367318295,13822.891,-16.8935,-1704.151988526845,0.6702098648823016,-18.211645545748997,12272.119540892525,3398.6993881190365,5.1376905
120,5.776057222404176,10141.332,-14.299492,-1687.429998548088,0.668290962923909,-7.431190857834897,5894.110944104978,3023.5179541588923,16.559652
121,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,7.6958247e-07
122,5.341649466453634,9733.957,-15.515864,-1780.0758410809356,0.7106818548276257,-6.79082010940627,14218.99145047885,3251.8295303380273,11.327008
123,9.714359384571072,9250.255,-15.599364,-1778.4771575704874,0.5192694967386391,-11.424276650181993,30904.701671821585,3508.867395365058,15.615649
124,2.34073656792494,6662.0996,-11.523211,-1480.9753542851413,0.8604314234957354,-8.452835050779184,8634.741216116221,2503.3645443960395,4.9508753
125,3.4206366329996447,6674.507,-12.0987835,-1435.4880703091892,0.8671053004383031,-9.177761647640187,7610.98511102326,2355.605881092388,2.0638885
126,1.8621093245019276,6853.3467,-10.919166,-1386.7728725353695,0.84129900971484,-6.6782206127448775,1998.1518658582663,2378.455993485516,5.036609
127,6.235903899947903,11102.111,-14.491328,-1691.9754726354636,0.6373379761188621,-13.334651163312651,12056.540146285151,3337.810996321879,13.463919
128,1.7739259507483165,4686.065,-4.284744,-678.8342949498059,0.8526333581629455,-5.057650573328128,19204.95881437251,1434.1942745152223,0.0192848
129,1.635954779447884,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,7.215259e-06
130,3.244339353462681,1700.3318,-6.303034,-617.8842933753859,0.9470296500358139,-3.9093427690475546,3211.9802804440624,1883.1921065270337,0.005002943
131,2.214031760798135,6028.191,-7.3827224,-1015.151712799619,0.8858450216725561,-6.353086999965295,1977.055496209592,2104.979698593992,0.3128472
132,0.0,5054.078,-7.8573475,-886.1049599229202,0.7618849998259108,-0.7957124916229884,14636.092556023763,2268.92285042854,0.029909436
133,3.7086599498319774,2177.3022,-8.675455,-725.7850921588291,0.9563364958573121,-0.2466725257871615,3960.6119915016025,1824.0362865330649,0.008057552
134,4.223450451738686,4156.58,-7.1349087,-879.3850123808115,0.715764491767021,-3.126333003466832,7139.8111665193355,2067.8141367405574,0.011842464
135,2.43998117653207,2375.004,-4.5778136,-595.9295260347485,0.8562552772239038,-0.5019316217496718,14595.587081854927,1255.9310384360276,0.0034774004
136,2.3967325661831222,6468.364,-9.988735,-1213.3169412812135,0.8490973570802983,-1.0156782074764668,3439.4530559315317,2386.818547377739,0.08418688
137,0.4939788289509608,7701.317,-11.352941,-1085.290283749007,0.911529675381992,-7.322472545075573,352.8361281505422,1905.6856664152524,0.17404567
138,1.432310182140562,3128.6433,-6.0397625,-820.6869074135398,0.926572804801706,-4.380988194918004,5466.691732584277,1680.7929801383696,0.011916621
139,3.0254169489226315,6230.512,-11.215096,-1118.2987078593983,0.905726343961871,-11.088429252067785,4282.579683356838,2292.778712822723,0.13421556
140,2.894900393978401,6731.914,-12.339454,-1272.3301458347987,0.8282401674505792,-9.743655838153229,1329.1957100678592,2416.0522710359887,0.2735068
141,6.77264197408075,7830.6587,-12.211102,-1405.7645606572958,0.7024453910570347,-16.163349800101965,9798.995726133126,2820.449924370346,0.4994747
142,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.6294405e-05
143,1.4871440734809005,6217.666,-8.294095,-985.1248651820742,0.8638703663001209,-14.039806272962139,1573.2184268638666,2280.939198223205,1.5154438
144,10.651492992868835,20491.807,-14.123063,-3581.42862556271,0.6435136367343538,-12.833875143616583,43875.56409893781,3641.625491159249,1.7903192
145,0.3549882252853482,12048.748,-6.91857,-2403.1171423798714,0.9527661998465521,-7.272554361235445,8545.35400085918,2395.2835023148946,0.30692962
146,0.4071877192441437,6167.703,-4.8224125,-1873.4462895957279,0.9304477610968366,-2.643969834176882,0.0,1751.422516375538,0.00859692
147,2.99921334836593,15831.11,-9.801233,-3043.4965089515053,0.8561422157135011,-6.017226696918901,0.0,2608.8282760194775,0.26462775
148,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,2.9723092e-08
149,3.3439449738677727,17718.527,-9.7918005,-2820.3895121064397,0.9143234173249128,-7.829322170940871,16490.43813850924,2544.1199086003708,2.4784844
150,5.615117890758714,18089.74,-10.783927,-2985.0701834295287,0.8983113047759727,-8.21064137587038,18581.785436281414,2865.523843802631,1.5583274
151,7.916701905337151,22309.91,-13.625783,-3385.0850801715455,0.7649038247719612,-11.827977618250756,24854.32557926286,3264.8302651721747,2.365129
152,1.1033387121775566,2947.8154,-4.3597393,-1870.950827787839,0.9167682145855979,-2.3611713214244006,799.2567886367942,1452.6471801463151,0.0056607253
153,7.7938848123922515,11229.481,-11.88152,-3310.2012023440507,0.6603229108537837,-15.976464858287242,16345.798566315334,3205.3994998869493,1.3342774
154,0.8299742278642703,5152.3457,-6.8227377,-2518.9880904839547,0.9373959687765244,-8.611857231735152,2408.3995201958896,2275.758557847155,0.46588373
155,4.915669021495753,7846.945,-8.678639,-2531.346874689441,0.921373813548591,-7.830776228958319,4501.588552756468,2474.63679561389,0.4714923
156,2.9179557302980954,9663.842,-8.704145,-2742.8561755950677,0.8409520150983143,-3.23523765513263,8848.418617418338,2410.2717228858114,0.45629004
157,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.4961473e-06
158,2.1384440916332528,4374.511,-6.2231913,-2057.837457137954,0.9609450852629378,-4.049269167075482,328.42561746064166,1811.3745999639125,0.16148075
159,5.767636061967423,9728.949,-11.68042,-2939.3009372978468,0.7889115304068491,-11.944712876214833,2380.8702019977572,2794.7293505090747,2.8680348
160,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,9.2062476e-07
161,2.4883704296817903,13072.896,-6.5191855,-2486.2610482409123,0.8764286115523429,-8.692914756026038,675.2493797624848,2292.274860460839,0.32496986
162,1.5401022945201384,14000.755,-7.070916,-2451.018359784357,0.9150068916328378,-9.47269575887896,9220.81564353516,2635.8748933887755,0.8249415
163,9.510850952053048,17595.21,-12.793069,-3414.1966844339827,0.5967291834151885,-12.902738357824706,46733.890835403625,3481.980658231734,1.6832334
164,6.60300285526646,16074.627,-12.945932,-3218.5754612871824,0.7840318386691356,-7.027684922087727,21727.57113407541,3412.2817855044077,2.3735964
165,6.688651714720281,21270.717,-11.024102,-3282.97639345762,0.7202716017135655,-7.370037698977144,18781.778521830227,3204.3522983893104,3.6412845
166,2.585497081890111,8917.337,-7.3541594,-2540.9956709919834,0.928211403916379,-5.290866527358927,7114.2174562162145,2311.6013799922653,1.1272107
167,5.151422014700946,12793.763,-9.674675,-2997.10860664074,0.8101534500368844,-8.084591478222315,1586.972294493873,2693.1569424699223,4.5447464
168,2.4120834528367543,10398.769,-6.408804,-1934.2492083493275,0.9580332959913993,-2.6281178170013666,10333.007790570953,1824.0271403510374,0.057070564
169,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,4.5653678e-08
170,5.250170410148041,16886.73,-8.378784,-3250.662394036022,0.7324008600542236,-1.9988114189361503,29868.762947266496,2762.5009434590584,0.44978553
171,3.046902377583021,9745.488,-6.6074996,-2325.991186569717,0.9676798528363797,-1.7517571103629208,0.0,2006.4821934766987,0.07032016
172,0.8240048635333723,7535.876,-5.2491827,-2025.4100819340265,0.9166560989204796,-0.5462333303297557,0.0,1434.61811319417,0.004276166
173,3.600695922550709,14476.284,-10.069727,-2766.0101229026623,0.855586028050252,-2.0606202010769423,0.0,2219.4708878408064,0.11540442
174,1.2605911513636046,7837.5674,-7.5314436,-2276.9780411765064,0.9615160590461853,-0.11760474244516123,0.0,1725.5381251681365,0.04520368
175,1.4534998874489655,11614.246,-6.4530873,-2333.697281139951,0.8847590827718586,-0.1574581214946002,0.0,1675.2234674055774,0.017769272
176,3.564112246583111,6735.7495,-5.905519,-1941.6626895524362,0.9496088788754576,-3.000799492274015,1586.9888025012042,1725.5731431897734,1.5734496
177,1.7610301620372442,4367.304,-4.5792127,-1972.6548101479893,0.916144627054361,-2.880933863754122,1585.9309270158774,1252.8650776210816,0.24497439
178,6.807016252502745,16870.836,-9.748832,-2826.4412252866678,0.7083348686061045,-7.881241579275685,9310.46192784993,2662.8286869656918,14.126538
179,2.3244747862844166,7004.6597,-4.605171,-1547.0022624417845,0.9626785493250645,-3.162612838547297,374.17256692663796,1553.132959279801,0.5290223
180,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,2.421399e-05
181,1.6758921557413908,8048.8525,-5.659905,-2100.296407652977,0.8772587943459258,-1.4647440780128802,2069.275970159433,1606.4269215526122,0.4046284
182,4.44458847298468,14085.236,-8.584934,-2576.18846360277,0.8081105370368578,-3.920164834860498,50.56097605812829,2317.360385955655,5.2528605
183,1.3254011545951494,8918.605,-5.6070538,-1571.717849997257,0.9513336581673708,-5.33488202292694,550.9010193015274,1638.9744561187206,1.0186584
184,5.8781477086211655,9818.474,-9.794741,-3016.077916765414,0.7746987754253455,-2.463372008097332,6597.797520693646,2727.508598374896,0.9046535
185,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.8869068e-06
186,4.035872926407826,6423.3413,-8.518156,-2587.180898197882,0.9189536816116192,-4.010496217456707,10739.136756453692,2569.247896822787,0.3410888
187,5.9249969102047455,8107.5244,-8.381927,-2580.80316955788,0.8842367473988147,-6.593569100019611,13188.910353390303,2754.120491503491,0.70346844
188,6.108420440154699,9656.097,-10.39504,-2985.930675685556,0.7796884592284332,-5.497800083334398,9563.614266169709,2774.060815797179,0.47246042
189,6.997611078144029,8997.347,-10.063321,-3193.5400420223323,0.6731071575591568,-6.257173832538382,33399.1794976089,2998.9345053398274,0.35154197
190,1.474081871326912,5508.094,-7.213535,-2256.8427060829913,0.9535700176704657,-5.458817387984983,731.1463503309606,2021.371226321304,0.30929467
191,0.991813300832458,3694.35,-5.682444,-2161.1103627533694,0.8943195859955045,-2.627377390399782,8793.891617310099,1689.4551631026889,0.028927077
192,0.6183831446548399,3142.919,-4.117502,-1437.1784857838638,0.9831783295409559,-1.8971739773940994,629.4458756848489,1538.9115341301235,0.038129345
193,5.160090238069886,12437.703,-13.664379,-3464.877775622107,0.7720615727504684,-5.725448075065136,6047.33171652626,3066.9493285400745,3.6892858
194,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.4686432e-06
195,4.010080125609947,10086.406,-11.385235,-2982.7090035737647,0.8993283083618123,-4.085315444741015,6515.848975876448,3014.2310924313847,2.2792664
196,4.464992478995567,11557.257,-11.574542,-3209.6555890001655,0.8122678207316528,-1.4020072793372993,1587.128347986356,2787.032143899157,1.0694433
197,8.362363725940206,11701.101,-13.528521,-3603.447238409354,0.6151808267167976,-11.356365160535994,13621.028396542424,3370.0958031018545,2.4971445
198,1.3988895911340715,5692.399,-7.118156,-2112.7811055573175,0.9688971944277246,-8.009725206869334,3874.3586590179475,2232.5922667117093,0.23072135
199,0.7597257178168847,5005.5796,-5.69279,-2258.3487330348253,0.8997516990120039,-3.2029499549928495,2664.2085221951365,1953.4069314738042,0.018938206
200,5.463089863609698,8126.909,-8.293811,-2681.829226479568,0.8565110443835199,-0.5439115125723291,301.24607622425174,2083.5208064747617,0.43533432
201,4.4644650289224925,4281.6284,-6.6009603,-2115.3049425555646,0.9645673401399962,-1.3226719246807357,3972.4810245172193,1762.4276235951347,0.124081664
